mapping_id	cohort_id	annotation_field	original_label	harmonized_coarse	harmonized_mid	harmonized_fine	coarse_ontology_id	mid_ontology_id	fine_ontology_id	mapping_confidence	mapping_status	mapping_resolution_status	shadow_candidate_level	shadow_candidate_label	shadow_candidate_ontology_id	n_shadow_observations	mapping_source	source_sha256
shadow__e5364ccc4a98c29d5a72	lambrecht_brca_cohort1_cells	marker_based_mid	B_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	B_cell	identity::mid::B_cell	1611	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__295b7373544eed4df1a3	lambrecht_brca_cohort1_cells	marker_based_mid	CAF	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CAF	identity::mid::CAF	17101	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__d9074aa9922630973031	lambrecht_brca_cohort1_cells	marker_based_mid	CD4_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD4_T	identity::mid::CD4_T	13461	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__557f898806e14e8bd932	lambrecht_brca_cohort1_cells	marker_based_mid	CD8_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD8_T	identity::mid::CD8_T	10780	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__1b6f01272519199f2c91	lambrecht_brca_cohort1_cells	marker_based_mid	DC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	DC	identity::mid::DC	7991	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__fa1502006f0e8f31a80c	lambrecht_brca_cohort1_cells	marker_based_mid	Endothelial	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Endothelial	identity::mid::Endothelial	6748	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__3eeb1eb1f9a64f843c90	lambrecht_brca_cohort1_cells	marker_based_mid	Macrophage	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Macrophage	identity::mid::Macrophage	3161	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__8752ab4f8dde1d0a95f4	lambrecht_brca_cohort1_cells	marker_based_mid	Monocyte	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Monocyte	identity::mid::Monocyte	1416	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__0e32cdd4faf158185377	lambrecht_brca_cohort1_cells	marker_based_mid	NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NK	identity::mid::NK	3656	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__38da3b81ffee06dc03dd	lambrecht_brca_cohort1_cells	marker_based_mid	NKT_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NKT_like	identity::mid::NKT_like	5307	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__a5328b6a413dbd6b6333	lambrecht_brca_cohort1_cells	marker_based_mid	Neutrophil_TAN_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Neutrophil_TAN_like	identity::mid::Neutrophil_TAN_like	1048	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__acfd6bf656bc125a6fba	lambrecht_brca_cohort1_cells	marker_based_mid	Plasma_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Plasma_cell	identity::mid::Plasma_cell	2571	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__c5ea1f0c71afcb45eded	lambrecht_brca_cohort1_cells	marker_based_mid	Treg	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Treg	identity::mid::Treg	5003	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__df09f567ea9507162bee	lambrecht_brca_cohort1_cells	marker_based_mid	Tumor_epithelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Tumor_epithelial_like	identity::mid::Tumor_epithelial_like	10946	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__5a0f4ef4dc6abce6fbbe	lambrecht_brca_cohort1_cells	marker_based_mid	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Unknown	annotation_status::mid::Unknown	81272	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__d8c88f8890f5473a6d73	lambrecht_brca_cohort1_cells	marker_based_mid	pDC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	pDC	identity::mid::pDC	1179	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__09b0d229e908972474ee	lambrecht_brca_cohort1_dc	marker_based_fine	DC_migratory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	DC_migratory_like	state::fine::DC_migratory_like	130	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__4f62e90a1b0f5dc52b7c	lambrecht_brca_cohort1_dc	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	2280	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__c97a0aa5abddadc305b5	lambrecht_brca_cohort1_dc	marker_based_mid	APC_priming_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	APC_priming_like		436	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__fcc4ee77944739244cb4	lambrecht_brca_cohort1_dc	marker_based_mid	DC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	DC	identity::mid::DC	628	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__5e79e43314f29402a759	lambrecht_brca_cohort1_dc	marker_based_mid	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Unknown	annotation_status::mid::Unknown	601	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__18c12354f413bf1009ad	lambrecht_brca_cohort1_dc	marker_based_mid	pDC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	pDC	identity::mid::pDC	745	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__1dd7f0796663b5c9ed44	lambrecht_brca_cohort1_myeloid	marker_based_fine	TREM2_macrophage_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TREM2_macrophage_like	state::fine::TREM2_macrophage_like	497	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__434c199887d8eb450def	lambrecht_brca_cohort1_myeloid	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	4240	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__935776fbe5e0218a5dfc	lambrecht_brca_cohort1_myeloid	marker_based_fine	neutrophil_TAN_NET_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	neutrophil_TAN_NET_like	state::fine::neutrophil_TAN_NET_like	3215	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__985301b378effb40093c	lambrecht_brca_cohort1_myeloid	marker_based_mid	Macrophage	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Macrophage	identity::mid::Macrophage	2980	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__fc9d53534539591bee9b	lambrecht_brca_cohort1_myeloid	marker_based_mid	Monocyte	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Monocyte	identity::mid::Monocyte	1274	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__e8c7847120ab30fe41f1	lambrecht_brca_cohort1_myeloid	marker_based_mid	Neutrophil_TAN_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Neutrophil_TAN_like	identity::mid::Neutrophil_TAN_like	3698	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__954e3d284593ddc0010c	lambrecht_brca_cohort1_tcell	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	8121	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__0208a6177790f8f4cc76	lambrecht_brca_cohort1_tcell	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	2102	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__6a005cf459adbdd171d0	lambrecht_brca_cohort1_tcell	marker_based_fine	CD8_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_exhausted_like	state::fine::CD8_exhausted_like	394	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__6262bbf5cf787984846d	lambrecht_brca_cohort1_tcell	marker_based_fine	CD8_progenitor_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_progenitor_exhausted_like	state::fine::CD8_progenitor_exhausted_like	1105	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b7e27f1b88ffcc3cd088	lambrecht_brca_cohort1_tcell	marker_based_fine	CD8_terminal_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_terminal_exhausted_like	state::fine::CD8_terminal_exhausted_like	936	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a0fdf714568839b81fb0	lambrecht_brca_cohort1_tcell	marker_based_fine	NK_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	NK_cytotoxic_like	state::fine::NK_cytotoxic_like	8009	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__3078c17cbe35df2f0aac	lambrecht_brca_cohort1_tcell	marker_based_fine	Treg_suppressive_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Treg_suppressive_like	state::fine::Treg_suppressive_like	5914	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__15c439d764f812a49c95	lambrecht_brca_cohort1_tcell	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	26801	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__8be106e584c6da3eb5cc	lambrecht_brca_cohort1_tcell	marker_based_mid	CD4_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD4_T	identity::mid::CD4_T	15723	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__2d978ded7b522b3b85fb	lambrecht_brca_cohort1_tcell	marker_based_mid	CD8_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD8_T	identity::mid::CD8_T	9724	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__01d2c885d489700edbcd	lambrecht_brca_cohort1_tcell	marker_based_mid	NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NK	identity::mid::NK	15283	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__6b7b720dc8283439050e	lambrecht_brca_cohort1_tcell	marker_based_mid	NKT_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NKT_like	identity::mid::NKT_like	4016	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__543f3e8f309203334117	lambrecht_brca_cohort1_tcell	marker_based_mid	Treg	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Treg	identity::mid::Treg	8636	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__22416c6f8f4fd921957b	lambrecht_brca_cohort2_cells	marker_based_fine	CAF_inflammatory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_inflammatory_like	state::fine::CAF_inflammatory_like	1257	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a6a69dcbda5e17a8c8ed	lambrecht_brca_cohort2_cells	marker_based_fine	CAF_myofibroblast_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_myofibroblast_like	state::fine::CAF_myofibroblast_like	781	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__afa0245ce5801094f0f5	lambrecht_brca_cohort2_cells	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	790	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__cd884959c91a43d07e59	lambrecht_brca_cohort2_cells	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	599	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
